HM_F_BB_Ci(2.0_-2.0)_2_SS5_H_A_SRW_p_MAS,P3_F_BB_nCi_2_NS4_H_A_KA_h_MAS,RA_F_AB_nCi_2_NS6_H_n_D_SRW_e_MAS,RA_F_AB_nCi_2_NS6_H_n_D_SRW_m_MAS,RA_Q_AB_nCi_2_NS6_H_n_D_SRW_e_MAS,MX_F_AB_nCi_2_SS1_n_X_LGP[1-3]_e_MAS,MX_F_AB_nCi_2_SS1_n_X_NSRW_e_MAS,RA_B_AB_nCi_2_NS6_H_n_D_SRW_m-e_MAS,RA_Q_AB_nCi_2_NS6_H_n_D_SRW_m_MAS,HM_F_BB_nCi_2_NS4_H_A_SRW_e_MAS,MN_B_AB_nCi_2_NS1_T_NSRW_c-m_MAS,RA_Q_AB_nCi_2_NS5_H_n_D_SRW_e_MAS,MX_Q_AB_nCi_2_SS1_n_X_NSRW_e_MAS,MX_Q_AB_nCi_2_SS1_n_X_LGP[1-3]_e_MAS,HM_F_BB_nCi_2_NS5_H_A_SRW_e_MAS,P3_F_BB_Ci(2.0_-2.0)_2_NS4_H_A_LGP[1-3]_h_MAS,SD_B_AB_nCi_2_MP5_T_LGP[2-4]_e-p_MAS,MX_F_AB_nCi_2_SS1_A_LGP[1]_e_MAS,SD_B_AB_nCi_2_MP7_T_LGP[2-4]_e-p_MAS,MX_Q_AB_nCi_2_SS1_A_LGP[1]_e_MAS,P3_F_BB_Ci(2.0_-2.0)_2_NS5_H_A_LGP[1_2_6]_h_MAS,P3_F_BB_Ci(2.0_-2.0)_2_NS4_H_A_KA_h_MAS,GM_F_BB_Ci(2.0_-2.0)_2_SS5_H_A_SRW_p_MAS,classreal
0.231283756,28.17609112,1678.72,650.0608848,5774.7968,1.17625,1.17625,2236.209444,865.9408893,18.20454534,-0.514489746,1763.2064,3.47225,3.47225,17.40892711,20.30196289,0.213212389,1.92,0.233206684,6.03075,56.22984753,28.17609112,0.250401729,inactive
0.22899306,60.83592687,1658.08,642.068333,5703.7952,0.96375,0.96375,2208.715065,855.2940751,26.86614898,-0.663252371,1834.208,2.74125,2.74125,24.81484139,52.22545756,0.173903707,1.2825,0.205859031,3.83775,202.5190456,60.83592687,0.274409206,inactive
0.263912256,35.49687682,0,0,0,1.098125,1.098125,0,0,25.3942136,-36.82029371,0,3.162,3.162,49.04832467,31.70416453,0.164425449,1.47,0.190423994,4.42,109.3116088,35.49687682,0.264097468,inactive
0.143243761,66.94090719,1644.32,636.7399651,5656.4608,2.38,2.38,2190.38548,848.196199,17.96251019,-0.297978113,1822.3744,7.5392,7.5392,14.44192692,61.40236905,0.319635541,3.699166667,0.388503425,11.7952,222.2428831,66.94090719,0.201301296,inactive
0.15142305,63.46102143,1658.08,642.068333,5703.7952,2.38,2.38,2208.715065,855.2940751,17.82239462,-0.297978098,1834.208,7.5392,7.5392,14.19680807,52.17452723,0.312997357,3.699166667,0.37994034,11.7952,170.9292741,63.46102143,0.195381717,inactive
0.214075153,78.3275724,1664.96,644.7325169,5727.4624,1.17625,1.17625,2217.879858,858.8430132,24.03958367,-0.55638669,1834.208,3.47225,3.47225,26.00467819,68.98555876,0.280888823,1.92,0.352893838,6.03075,236.4737386,78.3275724,0.248946273,inactive
0.144917882,47.08149829,1644.32,636.7399651,5656.4608,2.38,2.38,2190.38548,848.196199,18.00300392,-0.297954777,1822.3744,7.5392,7.5392,14.45814278,42.80011995,0.1794322,3.68,0.21195882,11.7952,152.7221071,47.08149829,0.204164585,inactive
0.165729097,99.84099445,1606.48,622.0869533,5526.2912,1.545833333,1.545833333,2139.979119,828.6770396,25.73086438,-0.117535467,1810.5408,4.777866667,4.777866667,25.1895911,91.90725355,0.08804249,2.952083333,0.106388188,9.4582,360.591819,99.84099445,0.200344035,inactive
0.194861101,46.42705946,1658.08,642.068333,5703.7952,1.123125,1.123125,2208.715065,855.2940751,20.43576735,-0.653018003,1834.208,3.2895,3.2895,17.32566257,37.12936019,0.068110146,1.60125,0.079032132,4.93425,123.6173737,46.42705946,0.230957387,inactive
0.220767506,55.16539677,1658.08,642.068333,5703.7952,1.39375,1.39375,2208.715065,855.2940751,22.26417591,-0.590468262,1834.208,3.83775,3.83775,20.99937437,43.65182126,0.242473431,1.7125,0.278073393,4.93425,140.3487217,55.16539677,0.267044025,inactive
0.305606994,53.78055799,1658.08,642.068333,5703.7952,1.39375,1.39375,2208.715065,855.2940751,31.79279457,-0.656021479,1834.208,3.83775,3.83775,32.99586375,44.51171579,0.164190432,1.7125,0.195410106,4.93425,150.3317928,53.78055799,0.375064079,inactive
0.31840937,113.9572291,1345.04,520.8479631,4626.9376,1.61,1.61,1791.716993,693.8173929,32.76508228,-0.616869945,1562.0352,4.522,4.522,63.57051697,98.51636251,0.29218193,2.14125,0.360002105,6.137,316.5892167,113.9572291,0.36042291,inactive
0.191892631,39.71314851,1658.08,642.068333,5703.7952,0.820416667,0.820416667,2208.715065,855.2940751,20.85321069,-0.656680509,1834.208,2.37575,2.37575,18.09134186,31.69483212,0.1959422,1.139166667,0.241768718,3.47225,104.3201166,39.71314851,0.226395117,inactive
0.190603833,27.42068579,1658.08,642.068333,5703.7952,0.892083333,0.892083333,2208.715065,855.2940751,18.03591022,-0.567841688,1834.208,2.5585,2.5585,17.60804153,20.56532953,0.092464475,1.210833333,0.097216879,3.655,56.81825649,27.42068579,0.217464568,inactive
0.195000096,46.44377729,1658.08,642.068333,5703.7952,0.820416667,0.820416667,2208.715065,855.2940751,20.85321069,-0.656679735,1834.208,2.37575,2.37575,18.09134186,35.86024575,0.114480287,1.139166667,0.138537829,3.47225,115.5797567,46.44377729,0.230094851,inactive
0.187456178,54.57696727,1362.24,527.5084229,4686.1056,0.499166667,0.499166667,1814.628975,702.6897381,26.26522101,-0.223952087,1562.0352,1.462,1.462,43.06783452,50.42594699,0.150073779,0.924166667,0.184913997,2.924,212.3110757,54.57696727,0.225382144,inactive
0.152755282,39.63053747,1664.96,644.7325169,5727.4624,1.17625,1.17625,2217.879858,858.8430132,19.01740025,-0.524594323,1751.3728,3.47225,3.47225,18.57129141,35.85517749,0.069326514,1.92,0.085466711,6.03075,117.1418528,39.63053747,0.167901905,inactive
0.171535679,24.12936274,1658.08,642.068333,5703.7952,0.4275,0.4275,2208.715065,855.2940751,17.65029445,-0.190907427,1834.208,1.27925,1.27925,13.90186736,17.19342969,0.082187491,0.8525,0.101412243,2.74125,52.59760402,24.12936274,0.19814871,inactive
0.52929715,82.97567759,957.6,367.347309,2911.104,1.44625,1.44625,1116.735819,428.3937949,34.04377985,-0.545514082,711.6032,3.90575,3.90575,71.39098782,70.90200311,0.276865389,1.57625,0.316181469,4.743,193.7331207,82.97567759,0.53937556,inactive
0.354685558,55.57115062,0,0,0,0.96375,0.96375,0,0,33.54143713,-0.661630017,0,2.74125,2.74125,67.60207792,47.32328059,0.371868663,1.2825,0.430529668,3.83775,164.5063241,55.57115062,0.364679625,inactive
0.325631702,50.59882312,1671.84,647.3967009,5751.1296,1.39375,1.39375,2227.044651,862.3919513,24.69151247,-0.656021479,1751.3728,3.83775,3.83775,26.1351699,41.11351389,0.274499493,1.92,0.321079274,6.03075,142.0402495,50.59882312,0.365408817,inactive
0.224844411,24.41021748,1534.24,594.1130218,5277.7856,0.74875,0.74875,2043.748795,791.4131899,19.26406485,-0.570521943,1656.704,2.193,2.193,18.38839339,19.70602568,0.253112009,1.0675,0.305943626,3.2895,59.21005057,24.41021748,0.258813828,inactive
0.333072357,17.26524559,0,0,0,0.892083333,0.892083333,0,0,18.86,-0.568021108,0,2.5585,2.5585,37.72,13.71022281,0.160583976,1.210833333,0.19480142,3.655,34.25051047,17.26524559,0.333072357,inactive
0.219323221,27.60915794,1671.84,647.3967009,5751.1296,1.17625,1.17625,2227.044651,862.3919513,17.97871972,-0.514483564,1834.208,3.47225,3.47225,15.81322952,20.79866858,0.245626799,1.92,0.286346184,6.03075,66.76376858,27.60915794,0.252159641,inactive
0.193282132,61.98680684,1664.96,644.7325169,5727.4624,1.17625,1.17625,2217.879858,858.8430132,22.49213721,-0.59583825,1834.208,3.47225,3.47225,22.90000024,51.79673299,0.104489352,1.92,0.14101212,6.03075,182.7326183,61.98680684,0.228040966,inactive
0.223393426,29.60235448,1658.08,642.068333,5703.7952,0.74875,0.74875,2208.715065,855.2940751,21.94727221,-0.613792058,1834.208,2.193,2.193,20.75239932,21.90802532,0.142536104,1.0675,0.179821964,3.2895,59.19945352,29.60235448,0.260107043,inactive
0.199571093,23.63609803,1678.72,650.0608848,5774.7968,1.17625,1.17625,2236.209444,865.9408893,17.97871972,-0.514353257,1834.208,3.47225,3.47225,15.81322952,17.52601395,0.267313291,1.92,0.351242272,6.03075,51.43940373,23.63609803,0.223660466,inactive
0.625683226,68.1096199,878.56,337.0265787,2670.8224,1.5525,1.5525,1024.560799,393.0343071,32.4335721,-0.294626419,748.5696,4.22875,4.22875,65.71286732,57.9319144,0.352737032,1.33625,0.398406631,3.876,173.5800311,68.1096199,0.62883134,inactive
0.430279584,111.670788,0,0,0,1.618125,1.618125,0,0,79.73899244,-0.821595344,0,4.3605,4.3605,246.4299346,104.0375329,0.30432966,1.7775,0.414493648,4.845,370.8809904,111.670788,0.43135964,inactive
0.21573042,37.36224398,1658.08,642.068333,5703.7952,0.74875,0.74875,2208.715065,855.2940751,21.69758845,-0.605643372,1834.208,2.193,2.193,18.86617025,26.77216332,0.140882242,1.0675,0.169851371,3.2895,68.67186831,37.36224398,0.254685342,inactive
0.274232254,70.08401334,1658.08,642.068333,5703.7952,3.6025,3.6025,2208.715065,855.2940751,26.7398504,-1.086728724,1834.208,10.6957125,10.6957125,27.80023241,58.50449231,0.135711311,2.635,0.162775457,8.2044,197.3697545,70.08401334,0.354865484,inactive
0.302828569,32.92888854,2170.56,832.6539003,6598.5024,2.906041667,2.906041667,2531.267857,971.0259351,25.89233022,-0.535432996,1654.2464,9.247933333,9.247933333,36.31026274,25.31073562,0.127892036,4.679375,0.158603631,15.3482,69.08273686,32.92888854,0.32123135,inactive
0.284383397,33.59830577,0,0,0,1.45875,1.45875,0,0,25.20995914,-0.535436622,0,4.2484,4.2484,32.66992817,25.80546914,0.116006305,1.818333333,0.153392378,5.341533333,64.55470482,33.59830577,0.299964449,inactive
0.282815697,29.59631232,0,0,0,1.45875,1.45875,0,0,25.34079024,-0.535551288,0,4.2484,4.2484,31.75840485,23.48157335,0.131372329,1.818333333,0.168702591,5.341533333,62.69581585,29.59631232,0.302714031,inactive
0.319065591,43.39848449,0,0,0,1.45875,1.45875,0,0,30.02076815,-0.655135648,0,4.2484,4.2484,37.97471281,36.13167998,0.152867001,1.818333333,0.190436535,5.341533333,126.5689964,43.39848449,0.356712202,inactive
0.304599396,59.48971917,1658.08,642.068333,5703.7952,1.39375,1.39375,2208.715065,855.2940751,31.93199591,-0.651987595,1834.208,3.83775,3.83775,44.05924166,48.93963677,0.185885348,1.7125,0.221076287,4.93425,167.4787713,59.48971917,0.345437857,inactive
0.434217305,59.83195667,0,0,0,1.39375,1.39375,0,0,42.15944805,-0.651660595,0,3.83775,3.83775,78.2890456,47.06490039,0.287157207,1.7125,0.334873708,4.93425,150.755786,59.83195667,0.457723995,inactive
0.191374622,66.26209352,1850.72,716.6654837,6366.4768,1.762083333,1.762083333,2465.329264,954.6643411,18.34733908,-0.657324222,1952.544,5.311133333,5.311133333,16.00229038,55.59737441,0.312923339,3.025,0.36067529,9.555733333,200.4007325,66.26209352,0.239619548,inactive
0.149541659,28.51869918,1850.72,716.6654837,6366.4768,1.762083333,1.762083333,2465.329264,954.6643411,14.48824429,-0.316644452,1952.544,5.311133333,5.311133333,11.20196755,21.7849527,0.224503066,3.025,0.25415627,9.555733333,59.84957356,28.51869918,0.177467091,inactive
0.203496746,37.84217169,1658.08,642.068333,5703.7952,1.635416667,1.635416667,2208.715065,855.2940751,21.5898202,-0.502374463,1834.208,4.8754,4.8754,18.97412466,30.27355783,0.098243331,2.265,0.121451368,6.941333333,94.76439247,37.84217169,0.242763238,inactive
0.195350131,63.67377032,1658.08,642.068333,5703.7952,1.635416667,1.635416667,2208.715065,855.2940751,23.75446754,-0.513183788,1834.208,4.8754,4.8754,22.26198745,54.53175251,0.327043811,2.265,0.382208834,6.941333333,214.4608258,63.67377032,0.230092669,inactive
0.191273518,64.26392797,1658.08,642.068333,5703.7952,1.50875,1.50875,2208.715065,855.2940751,22.14042803,-0.51388743,1834.208,4.5524,4.5524,19.60203605,54.23255769,0.304527323,2.138333333,0.357278077,6.618333333,197.6711037,64.26392797,0.227185004,inactive
0.177321441,39.16299356,1658.08,642.068333,5703.7952,0.892083333,0.892083333,2208.715065,855.2940751,17.81352058,-0.567995402,1834.208,2.5585,2.5585,15.28024529,29.67309621,0.153116976,1.210833333,0.184915405,3.655,74.51070381,39.16299356,0.205013292,inactive
0.171985736,51.84432089,0,0,0,1.72,1.72,0,0,36.60027049,-0.58587726,0,5.9168,5.9168,41.42875831,47.73337663,0.268831898,3.44,0.321573624,11.8336,192.5927964,51.84432089,0.214849825,inactive
0.204841532,26.749305,0,0,0,0.74875,0.74875,0,0,27.06,-0.595517469,0,2.193,2.193,72.39806452,25.34362342,0.095476052,1.0675,0.118843911,3.2895,67.63460062,26.749305,0.207531562,inactive
0.182682168,49.96551751,1345.04,520.8479631,4626.9376,0.74875,0.74875,1791.716993,693.8173929,26.16919693,-0.585877243,1562.0352,2.193,2.193,46.27984791,44.10816526,0.124864713,1.0675,0.172211685,3.2895,166.1842794,49.96551751,0.209387992,inactive
0.314426163,75.13067811,1355.36,524.844239,4662.4384,1.491458333,1.491458333,1805.464182,699.1408,43.0322187,-0.815508989,1562.0352,4.0375,4.0375,88.49432271,64.37056968,0.134686822,1.784166667,0.172952838,5.117,217.3074078,75.13067811,0.362069688,inactive
0.179257055,56.80927025,1345.04,520.8479631,4626.9376,0.499166667,0.499166667,1791.716993,693.8173929,26.22904784,-0.223584849,1562.0352,1.462,1.462,43.06207313,52.50761253,0.177832512,0.924166667,0.21899113,2.924,228.8022852,56.80927025,0.212864085,inactive
0.314983044,52.23468481,1341.6,519.5158711,4615.104,1.123125,1.123125,1787.134597,692.0429239,30.068722,-0.608859695,1562.0352,3.2895,3.2895,54.53309075,43.9938479,0.276287234,1.60125,0.334716068,4.93425,141.5336428,52.23468481,0.330389303,inactive
0.196462641,35.2694896,1658.08,642.068333,5703.7952,0.74875,0.74875,2208.715065,855.2940751,19.42510819,-0.609466999,1834.208,2.193,2.193,16.43344587,26.01906571,0.138095968,1.0675,0.170676922,3.2895,66.35593658,35.2694896,0.230132417,inactive
0.16752975,25.63433679,1658.08,642.068333,5703.7952,0.4275,0.4275,2208.715065,855.2940751,17.65029445,-0.190907262,1834.208,1.27925,1.27925,13.90186736,18.70794933,0.180241535,0.8525,0.213658861,2.74125,55.57681272,25.63433679,0.193630966,inactive
0.199551815,34.4042505,1658.08,642.068333,5703.7952,1.869375,1.869375,2208.715065,855.2940751,20.23429656,-0.482790776,1834.208,5.5898,5.5898,17.4861508,26.37911482,0.12738667,2.429166667,0.159626459,7.291566667,66.62208518,34.4042505,0.233564806,inactive
0.159207024,29.8249082,1658.08,642.068333,5703.7952,0.4275,0.4275,2208.715065,855.2940751,17.65029445,-0.190917548,1834.208,1.27925,1.27925,13.90186736,22.44717214,0.247301866,0.8525,0.292003643,2.74125,66.20445151,29.8249082,0.183750591,inactive
0.210503504,75.57638949,1658.08,642.068333,5703.7952,0.892083333,0.892083333,2208.715065,855.2940751,25.1442484,-0.700376265,1834.208,2.5585,2.5585,30.98190219,64.90196872,0.285398568,1.210833333,0.353805972,3.655,217.7934944,75.57638949,0.24964486,inactive
0.197972242,46.47421168,1658.08,642.068333,5703.7952,1.123125,1.123125,2208.715065,855.2940751,20.37995071,-0.59550453,1834.208,3.2895,3.2895,17.74328372,37.0011688,0.117852865,1.60125,0.149860635,4.93425,132.1296195,46.47421168,0.234631789,inactive
0.509338811,48.21767315,994.08,381.3414922,3022.0032,1.585416667,1.585416667,1159.278136,444.7135585,32.24121024,-0.564202879,804.0192,4.633466667,4.633466667,62.18741276,40.29571605,0.128256547,2.071666667,0.150380339,6.111666667,124.3132746,48.21767315,0.523387863,inactive
0.199178566,30.04378266,1678.72,650.0608848,5774.7968,1.17625,1.17625,2236.209444,865.9408893,17.97871972,-0.514329105,1834.208,3.47225,3.47225,15.81322952,22.5668097,0.201471648,1.92,0.227030583,6.03075,62.6141118,30.04378266,0.224150665,inactive
0.209392079,31.09782135,1658.08,642.068333,5703.7952,0.74875,0.74875,2208.715065,855.2940751,20.82086012,-0.607337472,1834.208,2.193,2.193,18.78302434,22.39543616,0.147478661,1.0675,0.184187111,3.2895,65.22277835,31.09782135,0.24610306,inactive
0.256199377,69.86272709,1664.96,644.7325169,5727.4624,1.525625,1.525625,2217.879858,858.8430132,26.97901611,-0.608862751,1751.3728,4.42,4.42,32.63945336,62.3172273,0.189518923,2.11,0.244965381,6.38775,210.8314551,69.86272709,0.296282426,inactive
0.29834556,64.15673948,1534.24,594.1130218,5277.7856,1.525625,1.525625,2043.748795,791.4131899,29.25908507,-0.608864291,1656.704,4.42,4.42,38.13181881,53.74415598,0.102513588,2.11,0.128124159,6.38775,166.4188197,64.15673948,0.331517623,inactive
0.497496771,43.67317775,890.72,341.6913064,2707.7888,1.471875,1.471875,1038.741572,398.4742283,31.27769687,-0.53127996,757.8112,4.145875,4.145875,63.80003628,36.4229396,0.359736212,1.57625,0.42861093,4.743,115.7230545,43.67317775,0.505856716,inactive
0.508188647,38.35587337,890.72,341.6913064,2707.7888,1.471875,1.471875,1038.741572,398.4742283,31.27769687,-0.53127996,757.8112,4.145875,4.145875,63.80003628,32.66404825,0.379054466,1.57625,0.464543581,4.743,105.2000786,38.35587337,0.516770081,inactive
0.231956116,24.43889406,1678.72,650.0608848,5774.7968,1.17625,1.17625,2236.209444,865.9408893,18.20454534,-0.514489747,1763.2064,3.47225,3.47225,17.40892711,19.81489511,0.220633444,1.92,0.242830591,6.03075,56.97510247,24.43889406,0.251171866,inactive
0.199876133,53.10565769,1658.08,642.068333,5703.7952,1.15125,1.15125,2208.715065,855.2940751,20.28135629,-0.546422711,1834.208,3.3235,3.3235,17.58683362,43.51950098,0.087879951,1.57625,0.107505885,4.743,141.4588091,53.10565769,0.241570551,inactive
0.206056481,54.36987778,1658.08,642.068333,5703.7952,1.15125,1.15125,2208.715065,855.2940751,20.72264857,-0.54642274,1834.208,3.3235,3.3235,18.27900707,44.2642272,0.084410001,1.57625,0.100076595,4.743,143.5412763,54.36987778,0.249675687,inactive
0.209539431,52.88320002,1658.08,642.068333,5703.7952,1.15125,1.15125,2208.715065,855.2940751,21.34180328,-0.54626965,1834.208,3.3235,3.3235,19.29135242,42.72952951,0.084148006,1.57625,0.102017939,4.743,144.870803,52.88320002,0.25519843,inactive
0.223052443,59.21912701,1658.08,642.068333,5703.7952,1.15125,1.15125,2208.715065,855.2940751,22.28938576,-0.546445958,1834.208,3.3235,3.3235,20.92622597,50.96004244,0.122160229,1.57625,0.152234343,4.743,195.4065584,59.21912701,0.267647147,inactive
0.213001835,62.29046948,1658.08,642.068333,5703.7952,1.15125,1.15125,2208.715065,855.2940751,22.52983248,-0.556419563,1834.208,3.3235,3.3235,21.15883194,54.14241179,0.142446167,1.57625,0.176095998,4.743,200.0019961,62.29046948,0.250042451,inactive
0.18702186,50.73422279,1351.92,523.512147,4650.6048,0.499166667,0.499166667,1800.881786,697.366331,26.18577135,-0.221120511,1562.0352,1.462,1.462,42.96518404,47.54245403,0.151794728,0.924166667,0.182874049,2.924,184.1410392,50.73422279,0.221456743,inactive
0.277712555,30.18108351,1678.72,650.0608848,5774.7968,1.17625,1.17625,2236.209444,865.9408893,20.92847917,-0.514489728,1763.2064,3.47225,3.47225,21.70433527,21.0597264,0.223158537,1.92,0.243210991,6.03075,51.88341174,30.18108351,0.322548904,inactive
0.27916226,157.4832343,680.96,261.224753,2070.1184,2.8975,2.8975,794.1232492,304.6355875,50.90660316,-0.854772884,563.7376,7.6504,7.6504,137.994483,147.5434538,0.21283071,1.905,0.256244322,5.3217,678.97846,157.4832343,0.308870855,inactive
0.420621783,62.51802677,0,0,0,1.39375,1.39375,0,0,38.93119266,-0.651952326,0,3.83775,3.83775,77.53555556,49.68273354,0.273024858,1.7125,0.316200817,4.93425,159.8127222,62.51802677,0.449132622,inactive
0.249075467,57.27444036,1658.08,642.068333,5703.7952,1.39375,1.39375,2208.715065,855.2940751,24.50505289,-0.651716726,1834.208,3.83775,3.83775,26.40411763,45.19222192,0.214637739,1.7125,0.248918264,4.93425,148.4383034,57.27444036,0.301999018,inactive
0.20845008,30.39489352,1658.08,642.068333,5703.7952,0.820416667,0.820416667,2208.715065,855.2940751,20.66183593,-0.609820547,1834.208,2.37575,2.37575,18.54494068,22.85441297,0.145517725,1.139166667,0.181905415,3.47225,63.12589062,30.39489352,0.242394152,inactive
0.176074757,25.15042134,1658.08,642.068333,5703.7952,0.4275,0.4275,2208.715065,855.2940751,17.65029445,-0.190647312,1834.208,1.27925,1.27925,13.90186736,19.04869158,0.164703899,0.8525,0.200156099,2.74125,63.81563559,25.15042134,0.204769647,inactive
0.210549317,78.85443778,1658.08,642.068333,5703.7952,0.945208333,0.945208333,2208.715065,855.2940751,25.5231033,-0.655618753,1834.208,2.74125,2.74125,28.83291529,67.23745658,0.192124486,1.529583333,0.247726301,4.7515,226.8190439,78.85443778,0.247708138,inactive
0.21735286,85.49058777,1658.08,642.068333,5703.7952,0.892083333,0.892083333,2208.715065,855.2940751,26.31261012,-0.65077329,1834.208,2.5585,2.5585,30.28657434,72.79205897,0.213318871,1.210833333,0.268936106,3.655,236.3370737,85.49058777,0.259202743,inactive
0.29100018,56.11763023,1678.72,650.0608848,5774.7968,1.39375,1.39375,2236.209444,865.9408893,24.69151247,-0.656015776,1763.2064,3.83775,3.83775,26.1351699,44.89246641,0.243674887,1.92,0.27568415,6.03075,150.6127376,56.11763023,0.329865455,inactive
0.309021614,58.39948476,1658.08,642.068333,5703.7952,1.712083333,1.712083333,2208.715065,855.2940751,23.59735523,-0.544909064,1834.208,4.956466667,4.956466667,26.06184038,48.0674095,0.311587897,2.198333333,0.370804218,6.434666667,136.4946791,58.39948476,0.403614077,inactive
0.534857899,65.6619697,994.08,381.3414922,3022.0032,1.712083333,1.712083333,1159.278136,444.7135585,36.86447817,-0.655134894,804.0192,4.956466667,4.956466667,67.95430791,53.00551251,0.34189327,2.198333333,0.405726288,6.434666667,162.6587839,65.6619697,0.565798609,inactive
0.370031458,46.25783573,1658.08,642.068333,5703.7952,1.712083333,1.712083333,2208.715065,855.2940751,25.50721249,-0.54467505,1834.208,4.956466667,4.956466667,32.34995838,40.16767797,0.381505133,2.198333333,0.453596388,6.434666667,126.1982998,46.25783573,0.470431151,inactive
0.376522315,58.35251455,1658.08,642.068333,5703.7952,1.712083333,1.712083333,2208.715065,855.2940751,25.50721249,-0.544673973,1834.208,4.956466667,4.956466667,32.34995838,48.72804255,0.324087638,2.198333333,0.383758621,6.434666667,146.7206093,58.35251455,0.47215458,inactive
0.210865583,31.65246136,1658.08,642.068333,5703.7952,0.74875,0.74875,2208.715065,855.2940751,20.82086012,-0.609623379,1834.208,2.193,2.193,18.70417635,23.57343306,0.138907832,1.0675,0.174685106,3.2895,61.46636029,31.65246136,0.246699815,inactive
0.206728679,31.35948138,1658.08,642.068333,5703.7952,0.74875,0.74875,2208.715065,855.2940751,20.16234881,-0.609616748,1834.208,2.193,2.193,17.59883076,22.70992275,0.141259969,1.0675,0.174124758,3.2895,60.64499092,31.35948138,0.241607301,inactive
0.214796432,31.06215411,1658.08,642.068333,5703.7952,0.74875,0.74875,2208.715065,855.2940751,20.82086012,-0.609767171,1834.208,2.193,2.193,18.70417635,23.45611113,0.13481232,1.0675,0.166908182,3.2895,61.69472233,31.06215411,0.250432522,inactive
0.333852363,65.86202262,1341.6,519.5158711,4615.104,0.74875,0.74875,1787.134597,692.0429239,25.66907008,-0.215150883,1562.0352,1.918875,1.918875,41.93759126,52.21464358,0.493674051,1.0675,0.538831456,3.2895,195.8565643,65.86202262,0.390242188,inactive
0.178260944,33.46047217,1658.08,642.068333,5703.7952,0.74875,0.74875,2208.715065,855.2940751,17.99823221,-0.574813095,1834.208,2.193,2.193,14.73130862,24.61530275,0.090414548,1.0675,0.11056786,3.2895,65.73271937,33.46047217,0.207845017,inactive
0.179642332,31.45825529,1658.08,642.068333,5703.7952,0.74875,0.74875,2208.715065,855.2940751,18.06297272,-0.574813095,1834.208,2.193,2.193,14.89286649,22.96052969,0.094026073,1.0675,0.116700401,3.2895,64.31518585,31.45825529,0.209500615,inactive
0.228071137,43.63161709,1658.08,642.068333,5703.7952,1.39375,1.39375,2208.715065,855.2940751,23.38931204,-0.651718103,1834.208,3.83775,3.83775,20.79508603,34.24157472,0.156383969,1.7125,0.191545322,4.93425,107.390409,43.63161709,0.277460837,inactive
0.219660682,79.89304161,1658.08,642.068333,5703.7952,1.035416667,1.035416667,2208.715065,855.2940751,27.90572472,-0.656999863,1834.208,2.924,2.924,32.7706404,68.44250505,0.20643405,1.354166667,0.269550071,4.0205,224.2230404,79.89304161,0.266215275,inactive
0.234199912,68.79423434,1658.08,642.068333,5703.7952,1.123125,1.123125,2208.715065,855.2940751,26.07045255,-0.650779335,1834.208,3.2895,3.2895,28.75857565,58.42352422,0.136465168,1.60125,0.178555538,4.93425,196.5446752,68.79423434,0.275415051,inactive
0.232433501,79.34434567,1658.08,642.068333,5703.7952,1.123125,1.123125,2208.715065,855.2940751,30.39846526,-0.657180842,1834.208,3.2895,3.2895,37.21333694,67.62928062,0.105373535,1.60125,0.151085616,4.93425,225.451317,79.34434567,0.281699315,inactive
0.249839136,80.10776941,1658.08,642.068333,5703.7952,1.39375,1.39375,2208.715065,855.2940751,34.9993022,-0.657180842,1834.208,3.83775,3.83775,52.19507126,68.11031909,0.096721363,1.7125,0.140296505,4.93425,224.9344169,80.10776941,0.305223288,inactive
0.225355322,90.01336774,1658.08,642.068333,5703.7952,1.123125,1.123125,2208.715065,855.2940751,29.68077942,-0.656999833,1834.208,3.2895,3.2895,39.34571619,77.02917009,0.181652322,1.60125,0.261695365,4.93425,254.7053889,90.01336774,0.26881662,inactive
0.255085302,97.42442093,1345.04,520.8479631,4626.9376,1.39375,1.39375,1791.716993,693.8173929,36.2608638,-0.651947952,1562.0352,3.83775,3.83775,63.95497932,82.73057404,0.308617189,1.7125,0.402917435,4.93425,267.1865549,97.42442093,0.31223759,inactive
0.229963157,95.10058005,1658.08,642.068333,5703.7952,1.39375,1.39375,2208.715065,855.2940751,29.98598635,-0.65172027,1834.208,3.83775,3.83775,42.32242819,80.99037193,0.242270924,1.7125,0.323717487,4.93425,269.0695089,95.10058005,0.27731871,inactive
0.313581321,79.04455257,1664.96,644.7325169,5727.4624,1.71625,1.71625,2217.879858,858.8430132,32.7801432,-0.644268377,1751.3728,4.845,4.845,52.94039732,70.36928727,0.062545012,2.35375,0.08119949,6.783,232.3924549,79.04455257,0.347107971,inactive
0.296914234,71.60433583,1664.96,644.7325169,5727.4624,1.71625,1.71625,2217.879858,858.8430132,31.99500102,-0.640752095,1751.3728,4.845,4.845,52.00170268,64.04041034,0.066976595,2.35375,0.087822123,6.783,217.1043084,71.60433583,0.330340673,inactive
0.320607193,63.6161467,1664.96,644.7325169,5727.4624,1.28625,1.28625,2217.879858,858.8430132,35.36475427,-0.553283281,1751.3728,3.47225,3.47225,73.32607194,57.57594841,0.076252815,1.92,0.100241445,6.03075,204.083728,63.6161467,0.34386134,inactive
